price,lprice,square,rooms,floor,mfloor,station,metro,ametro,dmetro,link,add,lat,lon,district
14300000,16.475770095230136,48.8,3,9,9,метро Ясенево,18 минут пешком,1,18,https://www.cian.ru/sale/flat/301881389/,"ул. Рокотова, 4К2",55.61209,37.552471,район Ясенево
13900000,16.44739939810092,54.4,2,1,16,метро Ясенево,15 минут пешком,1,15,https://www.cian.ru/sale/flat/314729367/,"Голубинская ул., 7К2",55.605999,37.514805,район Ясенево
11980000,16.298749150651577,46.0,2,1,8,метро Ясенево,7 минут пешком,1,7,https://www.cian.ru/sale/flat/315562199/,"ул. Паустовского, 4",55.601823,37.540488,район Ясенево
16600000,16.62491325332677,53.2,2,8,16,метро Ясенево,20 минут пешком,1,20,https://www.cian.ru/sale/flat/315438665/,"Соловьиный проезд, 6",55.615329,37.550235,район Ясенево
17800000,16.694709015262312,53.8,2,16,16,метро Ясенево,19 минут пешком,1,19,https://www.cian.ru/sale/flat/316215772/,"Соловьиный проезд, 4К1",55.616529,37.548393,район Ясенево
16500000,16.61887093887081,64.0,3,2,9,метро Ясенево,6 минут на транспорте,0,6,https://www.cian.ru/sale/flat/311566780/,"Профсоюзная ул., 152К4",55.623585,37.503396,район Теплый Стан
9590000,16.07623144685962,32.4,1,9,9,метро Тёплый Стан,6 минут пешком,1,6,https://www.cian.ru/sale/flat/314557073/,"Профсоюзная ул., 152К4",55.623585,37.503396,район Теплый Стан
16500000,16.61887093887081,53.6,2,15,16,метро Ясенево,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/316241238/,"проезд Одоевского, 11К5",55.599245,37.512353,район Ясенево
16999000,16.648665076760906,53.6,2,3,16,метро Ясенево,20 минут пешком,1,20,https://www.cian.ru/sale/flat/315164308/,"проезд Одоевского, 11К2",55.599809,37.514634,район Ясенево
15700000,16.569171270318538,57.2,2,5,24,метро Ясенево,4 минуты на транспорте,0,4,https://www.cian.ru/sale/flat/312937545/,"проезд Одоевского, 3К7",55.600165,37.508858,район Ясенево
13200000,16.3957273875566,32.0,1,5,9,метро Марьина Роща,11 минут пешком,1,11,https://www.cian.ru/sale/flat/316727972/,"Трифоновская ул., 57К1",55.791294,37.630553,район Мещанский
26000000,17.073607095985757,72.0,3,2,5,метро Марьина Роща,14 минут пешком,1,14,https://www.cian.ru/sale/flat/308700052/,"Вадковский пер., 24/35С1",55.790453,37.599175,район Тверской
139000000,18.749984491094967,109.0,3,5,12,метро Марьина Роща,11 минут пешком,1,11,https://www.cian.ru/sale/flat/314600078/,"ул. Советской Армии, 6",55.787163,37.617797,район Мещанский
285000000,19.46799973823293,250.0,4,14,17,метро Марьина Роща,11 минут пешком,1,11,https://www.cian.ru/sale/flat/300191847/,"ул. Советской Армии, 6",55.787163,37.617797,район Мещанский
77000000,18.15931597981796,60.0,1,10,17,метро Марьина Роща,11 минут пешком,1,11,https://www.cian.ru/sale/flat/315212117/,"ул. Советской Армии, 6",55.787163,37.617797,район Мещанский
59000000,17.893048001869992,58.0,1,4,14,метро Марьина Роща,11 минут пешком,1,11,https://www.cian.ru/sale/flat/309928439/,"ул. Советской Армии, 6",55.787163,37.617797,район Мещанский
550000000,20.125428836190792,482.5,5,12,14,метро Марьина Роща,11 минут пешком,1,11,https://www.cian.ru/sale/flat/309166698/,"ул. Советской Армии, 6",55.787163,37.617797,район Мещанский
25000000,17.034386382832476,76.0,3,3,5,метро Марьина Роща,12 минут пешком,1,12,https://www.cian.ru/sale/flat/315191072/,"Октябрьская ул., 4",55.78522,37.614725,район Марьина роща
39000000,17.47907220409392,71.9,2,9,9,метро Марьина Роща,12 минут пешком,1,12,https://www.cian.ru/sale/flat/315383879/,"Шереметьевская ул., 26",55.805422,37.617186,район Марьина роща
13690000,16.43217619726463,38.1,1,12,22,метро Марьина Роща,10 минут пешком,1,10,https://www.cian.ru/sale/flat/311741501/,"Шереметьевская ул., 27",55.803044,37.614824,район Марьина роща
22400000,16.924571516825267,61.0,2,16,22,метро Марьина Роща,10 минут пешком,1,10,https://www.cian.ru/sale/flat/314173316/,"Шереметьевская ул., 27",55.803044,37.614824,район Марьина роща
23000000,16.951004773893423,61.0,2,16,22,метро Марьина Роща,10 минут пешком,1,10,https://www.cian.ru/sale/flat/298943271/,"Шереметьевская ул., 27",55.803044,37.614824,район Марьина роща
16700000,16.630919277386983,53.6,2,8,16,метро Марьина Роща,8 минут пешком,1,8,https://www.cian.ru/sale/flat/314713325/,"Октябрьская ул., 105К1",55.799168,37.610395,район Марьина роща
13700000,16.432906390798355,41.7,2,1,8,метро Марьина Роща,12 минут пешком,1,12,https://www.cian.ru/sale/flat/304142014/,"ул. Верземнека, 1",55.789315,37.628694,район Мещанский
23500000,16.972510979114386,43.3,2,25,55,метро Марьина Роща,3 минуты на транспорте,0,3,https://www.cian.ru/sale/flat/308933749/,"ул. 4-я Марьиной рощи, 12к2",55.797928,37.625253,район Марьина роща
27000000,17.111347423968603,44.0,1,32,55,метро Марьина Роща,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/316803161/,"ул. 4-я Марьиной рощи, 12к2",55.797928,37.625253,район Марьина роща
27600000,17.133326330687378,43.5,2,40,55,метро Марьина Роща,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/312506836/,"ул. 4-я Марьиной рощи, 12к2",55.797928,37.625253,район Марьина роща
63000000,17.958645284355807,86.0,3,15,55,метро Марьина Роща,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/315114748/,"ул. 4-я Марьиной рощи, 12к2",55.797928,37.625253,район Марьина роща
13900000,16.44739939810092,29.8,1,12,35,метро Марьина Роща,15 минут пешком,1,15,https://www.cian.ru/sale/flat/316638713/,"проезд Веткин, вл2",55.803089,37.621956,район Марьина роща
14900000,16.51687177091569,38.8,1,5,14,метро Марьина Роща,11 минут пешком,1,11,https://www.cian.ru/sale/flat/316340781/,"Октябрьская ул., 19",55.787492,37.613081,район Марьина роща
21300000,16.874217630679652,50.9,3,4,6,метро Марьина Роща,19 минут пешком,1,19,https://www.cian.ru/sale/flat/315634992/,"ул. Гиляровского, 56",55.786764,37.633149,район Мещанский
39950000,17.503139230176558,83.0,2,1,4,метро Марьина Роща,13 минут пешком,1,13,https://www.cian.ru/sale/flat/315958295/,"проезд 12-й Марьиной рощи, 8С2",55.805316,37.618507,район Марьина роща
31000000,17.24949776244942,103.7,4,2,6,метро Марьина Роща,9 минут пешком,1,9,https://www.cian.ru/sale/flat/316378297/,"ул. Сущевский Вал, 22",55.792478,37.60496,район Марьина роща
21900000,16.90199719478673,52.4,2,12,14,метро Марьина Роща,13 минут пешком,1,13,https://www.cian.ru/sale/flat/313725824/,"Трифоновская ул., 54к1",55.788733,37.629888,район Мещанский
185169600,19.03678271983453,333.0,5,3,18,метро Марьина Роща,12 минут пешком,1,12,https://www.cian.ru/sale/flat/307661668/,"Октябрьский пер., 5",55.786303,37.612623,район Марьина роща
20250000,16.823665351516823,48.9,1,2,18,метро Марьина Роща,12 минут пешком,1,12,https://www.cian.ru/sale/flat/303874294/,"Октябрьский пер., 5",55.786303,37.612623,район Марьина роща
165309800,18.9233318471803,322.8,5,3,18,метро Марьина Роща,12 минут пешком,1,12,https://www.cian.ru/sale/flat/278950939/,"Октябрьский пер., 5",55.786303,37.612623,район Марьина роща
22600000,16.933460464242515,51.1,1,2,18,метро Марьина Роща,12 минут пешком,1,12,https://www.cian.ru/sale/flat/303874299/,"Октябрьский пер., 5",55.786303,37.612623,район Марьина роща
23008000,16.95135253950291,59.7,1,2,18,метро Марьина Роща,12 минут пешком,1,12,https://www.cian.ru/sale/flat/303874290/,"Октябрьский пер., 5",55.786303,37.612623,район Марьина роща
22600000,16.933460464242515,51.1,2,2,18,метро Марьина Роща,12 минут пешком,1,12,https://www.cian.ru/sale/flat/306061746/,"Октябрьский пер., 5",55.786303,37.612623,район Марьина роща
41900000,17.550796384892365,85.0,3,29,55,метро Марьина Роща,7 минут пешком,1,7,https://www.cian.ru/sale/flat/308474515/,"ул. 4-я Марьиной рощи, 12К1",55.798257,37.624543,район Марьина роща
27000000,17.111347423968603,42.6,1,50,55,метро Марьина Роща,7 минут пешком,1,7,https://www.cian.ru/sale/flat/268197144/,"ул. 4-я Марьиной рощи, 12К1",55.798257,37.624543,район Марьина роща
34500000,17.356469882001587,64.9,2,41,55,метро Марьина Роща,7 минут пешком,1,7,https://www.cian.ru/sale/flat/305646789/,"ул. 4-я Марьиной рощи, 12К1",55.798257,37.624543,район Марьина роща
35500000,17.385043254445645,65.7,2,47,55,метро Марьина Роща,7 минут пешком,1,7,https://www.cian.ru/sale/flat/305153802/,"ул. 4-я Марьиной рощи, 12К1",55.798257,37.624543,район Марьина роща
43470000,17.587581602964974,85.4,3,24,55,метро Марьина Роща,7 минут пешком,1,7,https://www.cian.ru/sale/flat/313600799/,"ул. 4-я Марьиной рощи, 12К1",55.798257,37.624543,район Марьина роща
28388888,17.16150835896066,55.4,3,4,5,метро Марьина Роща,20 минут пешком,1,20,https://www.cian.ru/sale/flat/314448978/,"Вадковский пер., 4/6",55.788935,37.594216,район Тверской
50000000,17.72753356339242,70.0,2,7,17,метро Марьина Роща,14 минут пешком,1,14,https://www.cian.ru/sale/flat/243775002/,"Тихвинская ул., 39",55.791289,37.598968,район Тверской
89000000,18.30414692769641,151.0,3,17,17,метро Марьина Роща,14 минут пешком,1,14,https://www.cian.ru/sale/flat/315704875/,"Тихвинская ул., 39",55.791289,37.598968,район Тверской
28000000,17.14771506813948,42.3,1,4,14,метро Марьина Роща,5 минут пешком,1,5,https://www.cian.ru/sale/flat/316071062/,"1-я Ямская ул., 6",55.79431,37.611491,район Марьина роща
37000000,17.4264284706085,47.1,1,4,21,метро Марьина Роща,5 минут пешком,1,5,https://www.cian.ru/sale/flat/313455743/,"1-я Ямская ул., 6",55.79431,37.611491,район Марьина роща
82000000,18.22222980522853,61.3,2,6,7,метро Достоевская,20 минут пешком,1,20,https://www.cian.ru/sale/flat/313289907/,"1-я Ямская ул., 6",55.79431,37.611491,район Марьина роща
